reference,accountId,amount,currency,date
TXN-2026-01646,ACC-2829,3020.44,USD,2026-04-10T01:59:33
TXN-2026-01647,ACC-3783,1749.08,ARS,2026-06-09T07:25:15
TXN-2026-01648,ACC-3635,5653.16,ARS,2026-04-29T17:42:10
TXN-2026-01649,ACC-3416,3369.76,ARS,2026-02-24T06:46:47
TXN-2026-01650,ACC-1557,8553.55,USD,2026-01-16T23:14:13
TXN-2026-01651,ACC-5723,1734.45,USD,2026-05-23T17:08:05
TXN-2026-01652,ACC-2065,1796.67,USD,2026-04-26T07:58:31
TXN-2026-01653,ACC-8154,5912.53,USD,2026-01-25T17:19:55
TXN-2026-01654,ACC-5971,3789.83,USD,2026-06-06T04:40:33
TXN-2026-01655,ACC-5503,588.91,ARS,2026-01-02T15:30:24
TXN-2026-01656,ACC-5283,2177.87,USD,2026-06-02T00:46:49
TXN-2026-01657,ACC-3106,5080.00,USD,2026-04-18T04:27:33
TXN-2026-01658,ACC-8781,9627.04,USD,2026-01-19T02:23:16
TXN-2026-01659,ACC-7791,2297.88,ARS,2026-02-14T13:36:14
TXN-2026-01660,ACC-8738,7873.21,EUR,2026-02-20T08:53:08
TXN-2026-01661,ACC-2852,4600.76,EUR,2026-04-07T05:25:14
TXN-2026-01662,ACC-5476,4638.19,USD,2026-04-12T02:44:11
TXN-2026-01663,ACC-7180,5633.28,ARS,2026-01-19T15:10:12
TXN-2026-01664,ACC-7956,7558.15,ARS,2026-03-31T17:56:59
TXN-2026-01665,ACC-3332,5496.81,USD,2026-02-14T19:55:25
TXN-2026-01666,ACC-9019,1945.23,USD,2026-01-02T07:07:20
TXN-2026-01667,ACC-4727,9593.51,ARS,2026-05-28T11:50:42
TXN-2026-01668,ACC-8223,3130.38,USD,2026-03-23T18:43:19
TXN-2026-01669,ACC-9952,4219.64,USD,2026-06-28T22:20:38
TXN-2026-01670,ACC-1423,4206.21,EUR,2026-05-12T08:36:35
TXN-2026-01671,ACC-7757,9764.85,USD,2026-03-02T03:55:21
TXN-2026-01673,ACC-7428,9763.60,ARS,2026-06-12T15:22:13
TXN-2026-01674,ACC-5734,7198.74,ARS,2026-03-04T20:28:13
TXN-2026-01675,ACC-4661,110.83,ARS,2026-04-20T02:03:39
TXN-2026-01676,ACC-2502,3901.05,ARS,2026-05-22T02:49:46
TXN-2026-01677,ACC-3765,1750.17,ARS,2026-04-27T13:47:52
TXN-2026-01678,ACC-4532,1162.16,ARS,2026-05-09T05:59:59
TXN-2026-01679,ACC-5230,7867.21,USD,2026-03-29T14:12:46
TXN-2026-01680,ACC-4560,9950.21,ARS,2026-06-07T00:32:59
TXN-2026-01681,ACC-8656,6777.91,USD,2026-03-08T20:42:59
TXN-2026-01682,ACC-6110,5489.42,ARS,2026-06-01T17:48:29
TXN-2026-01683,ACC-3904,9360.73,USD,2026-05-30T00:32:54
TXN-2026-01684,ACC-7079,1291.34,USD,2026-02-04T10:04:33
TXN-2026-01685,ACC-1976,5868.98,ARS,2026-04-03T20:05:19
TXN-2026-01686,ACC-6054,5993.59,EUR,2026-03-09T23:14:15
TXN-2026-01687,ACC-4841,7851.26,EUR,2026-01-06T01:47:21
TXN-2026-01688,ACC-6772,1061.57,USD,2026-05-12T18:16:28
TXN-2026-01689,ACC-9306,5682.44,EUR,2026-02-17T00:18:05
TXN-2026-01690,ACC-3667,852.86,USD,2026-05-21T14:36:31
TXN-2026-01691,ACC-6420,2534.80,USD,2026-04-18T05:06:50
TXN-2026-01692,ACC-2049,4185.17,ARS,2026-03-30T15:34:25
TXN-2026-01693,ACC-1237,5251.26,USD,2026-01-02T11:18:30
TXN-2026-01694,ACC-7045,3413.43,ARS,2026-06-02T19:53:06
TXN-2026-01695,ACC-1917,3946.56,USD,2026-04-16T08:24:12
TXN-2026-01696,ACC-2822,7467.62,USD,2026-05-08T07:42:40
TXN-2026-01697,ACC-3268,1038.84,EUR,2026-02-28T09:03:12
TXN-2026-01698,ACC-8946,3151.10,ARS,2026-05-03T02:07:11
TXN-2026-01699,ACC-1470,8422.21,ARS,2026-01-14T23:50:19
TXN-2026-01700,ACC-9139,5241.51,USD,2026-01-26T04:08:27
TXN-2026-01701,ACC-5592,7519.36,USD,2026-01-13T16:31:07
TXN-2026-01702,ACC-8344,7125.84,USD,2026-05-23T07:18:17
TXN-2026-01703,ACC-5511,8475.33,EUR,2026-01-08T15:23:39
TXN-2026-01704,ACC-5830,104.58,ARS,2026-03-08T02:40:29
TXN-2026-01705,ACC-2732,2466.11,EUR,2026-03-17T23:13:35
TXN-2026-01706,ACC-2755,4820.91,USD,2026-02-03T00:57:14
TXN-2026-01707,ACC-6815,2983.69,EUR,2026-02-10T09:29:27
TXN-2026-01708,ACC-1852,3605.28,USD,2026-02-13T01:57:40
TXN-2026-01709,ACC-1275,4521.99,USD,2026-06-03T02:25:07
TXN-2026-01710,ACC-5756,5653.84,ARS,2026-02-18T14:27:51
TXN-2026-01711,ACC-2245,12.16,EUR,2026-03-06T02:10:15
TXN-2026-01712,ACC-6621,1475.66,USD,2026-05-09T07:49:14
TXN-2026-01713,ACC-6643,6181.41,EUR,2026-01-12T19:24:25
TXN-2026-01714,ACC-6756,475.58,EUR,2026-04-15T14:05:53
TXN-2026-01715,ACC-1218,3367.77,EUR,2026-05-25T23:11:18
TXN-2026-01716,ACC-7318,5669.20,EUR,2026-02-15T21:25:59
TXN-2026-01717,ACC-2568,9159.35,EUR,2026-05-16T20:38:46
TXN-2026-01718,ACC-9404,1883.42,USD,2026-01-25T02:53:51
TXN-2026-01719,ACC-9092,491.44,EUR,2026-03-01T00:08:39
TXN-2026-01720,ACC-6093,5560.98,USD,2026-04-23T18:15:12
TXN-2026-01721,ACC-9591,4905.27,EUR,2026-02-21T02:41:26
TXN-2026-01722,ACC-9685,2612.31,USD,2026-05-20T19:38:26
TXN-2026-01723,ACC-5768,3551.54,ARS,2026-05-17T11:57:49
TXN-2026-01724,ACC-1199,1910.61,USD,2026-03-05T06:38:57
TXN-2026-01725,ACC-9491,7196.56,EUR,2026-03-06T02:38:11
TXN-2026-01726,ACC-9231,6216.35,USD,2026-03-27T03:39:06
TXN-2026-01727,ACC-3621,5590.40,ARS,2026-04-17T21:40:14
TXN-2026-01728,ACC-2798,2215.02,ARS,2026-01-05T14:18:06
TXN-2026-01729,ACC-5280,7832.75,EUR,2026-04-26T18:55:06
TXN-2026-01730,ACC-4119,4734.29,USD,2026-06-20T08:08:29
TXN-2026-01731,ACC-9008,133.27,USD,2026-05-07T15:02:20
TXN-2026-01732,ACC-7671,6962.11,EUR,2026-03-12T02:53:52
TXN-2026-01733,ACC-5130,868.88,USD,2026-03-11T14:06:27
TXN-2026-01734,ACC-6345,1971.07,EUR,2026-01-26T21:35:11
TXN-2026-01735,ACC-6976,1921.80,ARS,2026-04-28T01:28:25
TXN-2026-01736,ACC-9984,9019.53,EUR,2026-03-19T02:10:27
TXN-2026-01737,ACC-4552,1944.48,USD,2026-01-20T07:25:23
TXN-2026-01738,ACC-2869,5718.92,ARS,2026-01-08T23:04:36
TXN-2026-01739,ACC-1926,9754.43,EUR,2026-05-28T20:39:41
TXN-2026-01740,ACC-2127,9023.77,USD,2026-01-25T19:24:04
TXN-2026-01741,ACC-5898,4932.72,EUR,2026-01-12T21:54:15
TXN-2026-01742,ACC-2388,5916.39,EUR,2026-06-07T18:00:26
TXN-2026-01743,ACC-9073,159.68,ARS,2026-06-07T15:58:07
TXN-2026-01744,ACC-6926,7291.23,ARS,2026-04-11T11:59:12
TXN-2026-01745,ACC-4804,1442.60,USD,2026-02-24T18:21:43
TXN-2026-01747,ACC-6283,5530.64,ARS,2026-03-21T23:22:11
TXN-2026-01748,ACC-3443,3577.30,USD,2026-05-09T17:42:22
TXN-2026-01749,ACC-1345,2101.45,EUR,2026-05-26T09:22:24
TXN-2026-01750,ACC-9104,2760.31,USD,2026-06-23T06:49:17
TXN-2026-01751,ACC-7440,555.67,ARS,2026-02-07T15:18:34
TXN-2026-01752,ACC-4926,4218.31,ARS,2026-06-18T21:53:29
TXN-2026-01754,ACC-8783,3259.45,ARS,2026-03-18T09:57:34
TXN-2026-01755,ACC-8844,3156.40,ARS,2026-06-15T19:08:30
TXN-2026-01756,ACC-7755,690.24,EUR,2026-05-24T13:10:23
TXN-2026-01757,ACC-4811,8387.28,ARS,2026-06-15T13:18:52
TXN-2026-01758,ACC-1423,9088.22,USD,2026-04-14T18:42:50
TXN-2026-01759,ACC-2688,6112.32,USD,2026-03-01T00:49:18
TXN-2026-01760,ACC-3077,6155.85,EUR,2026-03-18T03:05:07
TXN-2026-01761,ACC-9660,8665.78,ARS,2026-04-06T07:45:58
TXN-2026-01762,ACC-2608,4428.52,EUR,2026-06-08T18:45:57
TXN-2026-01763,ACC-4934,106.75,ARS,2026-02-10T16:48:46
TXN-2026-01764,ACC-5539,6332.22,USD,2026-01-02T09:19:40
TXN-2026-01765,ACC-3373,1930.54,EUR,2026-05-01T03:36:08
TXN-2026-01766,ACC-4498,2734.21,ARS,2026-03-13T12:28:05
TXN-2026-01767,ACC-1161,1092.21,USD,2026-02-07T00:03:17
TXN-2026-01768,ACC-7227,4053.66,USD,2026-06-05T21:52:23
TXN-2026-01769,ACC-8463,2986.45,EUR,2026-06-08T06:49:34
TXN-2026-01770,ACC-9033,263.87,USD,2026-02-08T09:12:26
TXN-2026-01771,ACC-3271,4747.95,USD,2026-03-27T15:40:48
TXN-2026-01772,ACC-3604,7383.26,EUR,2026-01-23T15:59:20
TXN-2026-01773,ACC-3030,8383.90,EUR,2026-01-09T02:42:28
TXN-2026-01774,ACC-2351,6481.89,USD,2026-05-19T19:56:13
TXN-2026-01775,ACC-6237,5891.42,EUR,2026-03-13T06:52:09
TXN-2026-01776,ACC-4993,6356.21,EUR,2026-06-05T12:08:38
TXN-2026-01777,ACC-9379,6739.22,ARS,2026-01-14T12:00:25
TXN-2026-01778,ACC-8467,1272.22,USD,2026-04-15T12:45:04
TXN-2026-01779,ACC-2959,1059.68,USD,2026-04-27T17:41:34
TXN-2026-01780,ACC-5598,1256.65,EUR,2026-03-02T23:38:19
TXN-2026-01781,ACC-5084,9830.39,ARS,2026-03-20T13:31:04
TXN-2026-01782,ACC-1302,9618.97,EUR,2026-01-21T00:18:17
TXN-2026-01783,ACC-2479,600.80,ARS,2026-01-08T08:22:58
TXN-2026-01784,ACC-6490,2670.03,ARS,2026-02-20T14:00:55
TXN-2026-01785,ACC-1985,1584.83,ARS,2026-02-12T16:03:36
TXN-2026-01786,ACC-9713,8537.87,ARS,2026-02-06T10:52:10
TXN-2026-01787,ACC-5525,1517.32,USD,2026-02-22T03:12:55
TXN-2026-01788,ACC-4403,2179.83,USD,2026-05-14T19:19:43
TXN-2026-01789,ACC-6572,158.23,EUR,2026-03-04T10:35:12
TXN-2026-01790,ACC-9440,6845.84,ARS,2026-03-11T07:00:24
TXN-2026-01791,ACC-6705,7249.50,EUR,2026-05-14T22:23:23
TXN-2026-01792,ACC-5268,8732.15,USD,2026-05-12T02:38:54
TXN-2026-01793,ACC-6185,9219.11,ARS,2026-02-14T00:04:57
TXN-2026-01794,ACC-8048,3285.63,EUR,2026-03-19T03:55:24
TXN-2026-01795,ACC-8232,3304.31,ARS,2026-06-24T08:02:14
TXN-2026-01796,ACC-2066,7730.84,EUR,2026-06-29T06:27:30
TXN-2026-01797,ACC-2332,7966.21,ARS,2026-03-29T06:31:16
TXN-2026-01798,ACC-6574,2342.17,ARS,2026-06-21T08:57:38
TXN-2026-01799,ACC-8956,927.33,ARS,2026-06-12T06:03:58
TXN-2026-01800,ACC-7540,5141.08,ARS,2026-01-22T18:58:35
TXN-2026-01801,ACC-3165,4596.55,ARS,2026-04-10T00:49:41
TXN-2026-01802,ACC-3318,6397.35,USD,2026-01-07T04:07:11
TXN-2026-01803,ACC-3742,2254.38,ARS,2026-03-19T03:55:22
TXN-2026-01804,ACC-4833,4665.96,ARS,2026-02-23T12:35:28
TXN-2026-01805,ACC-7619,8356.36,EUR,2026-02-16T19:48:00
TXN-2026-01806,ACC-1538,2953.42,EUR,2026-05-14T09:49:59
TXN-2026-01807,ACC-2087,2601.52,ARS,2026-03-07T07:43:19
TXN-2026-01808,ACC-6911,8487.17,USD,2026-02-04T00:47:33
TXN-2026-01809,ACC-7230,4398.62,ARS,2026-04-13T09:33:33
TXN-2026-01810,ACC-2243,1097.32,EUR,2026-03-23T10:47:21
TXN-2026-01811,ACC-5807,865.80,ARS,2026-02-23T06:12:17
TXN-2026-01812,ACC-2051,2314.33,USD,2026-01-13T01:08:34
TXN-2026-01813,ACC-6934,9026.78,ARS,2026-02-05T03:19:29
TXN-2026-01814,ACC-5226,315.07,USD,2026-01-09T02:44:09
TXN-2026-01815,ACC-5808,6502.46,USD,2026-02-08T00:04:05
TXN-2026-01816,ACC-8299,566.47,USD,2026-01-08T19:08:19
TXN-2026-01817,ACC-4894,2888.65,EUR,2026-05-01T00:18:14
TXN-2026-01818,ACC-4718,5910.80,ARS,2026-06-26T03:49:14
TXN-2026-01819,ACC-4671,615.49,USD,2026-01-09T07:05:53
TXN-2026-01820,ACC-6611,2610.12,USD,2026-06-23T22:11:50
TXN-2026-01821,ACC-4830,9280.80,ARS,2026-02-16T00:09:54
TXN-2026-01822,ACC-8194,9483.58,EUR,2026-05-04T20:33:07
TXN-2026-01823,ACC-4884,3562.46,EUR,2026-04-09T08:17:59
TXN-2026-01824,ACC-5200,4484.77,ARS,2026-06-03T00:06:39
TXN-2026-01825,ACC-9131,417.33,ARS,2026-05-09T20:25:15
TXN-2026-01826,ACC-9012,6425.54,USD,2026-03-03T10:21:10
TXN-2026-01827,ACC-7413,329.59,USD,2026-05-18T17:36:26
TXN-2026-01828,ACC-4118,2079.46,EUR,2026-03-29T08:07:30
TXN-2026-01829,ACC-5339,6761.25,USD,2026-06-14T08:46:31
TXN-2026-01830,ACC-5020,7087.59,ARS,2026-04-15T22:39:00
TXN-2026-01831,ACC-7296,1244.57,ARS,2026-04-29T07:40:41
TXN-2026-01832,ACC-8580,9104.84,EUR,2026-01-14T09:55:31
TXN-2026-01833,ACC-8534,2966.31,USD,2026-06-10T08:58:56
TXN-2026-01834,ACC-3723,6009.01,ARS,2026-05-09T03:25:47
TXN-2026-01835,ACC-8245,8943.95,ARS,2026-05-17T12:16:08
TXN-2026-01836,ACC-5439,1645.74,EUR,2026-06-20T00:17:55
TXN-2026-01837,ACC-4647,6012.47,USD,2026-01-12T14:01:42
TXN-2026-01838,ACC-4742,3581.72,USD,2026-02-05T05:11:33
TXN-2026-01839,ACC-7897,624.26,ARS,2026-01-12T03:55:11
TXN-2026-01840,ACC-5514,2480.15,ARS,2026-06-08T21:56:04
TXN-2026-01841,ACC-2881,8277.44,USD,2026-04-27T23:39:53
TXN-2026-01842,ACC-8039,6847.20,ARS,2026-04-18T23:17:56
TXN-2026-01843,ACC-6083,7407.30,USD,2026-04-17T03:24:08
TXN-2026-01844,ACC-7447,2925.96,ARS,2026-06-17T02:47:28
TXN-2026-01845,ACC-2090,6447.69,EUR,2026-06-19T04:40:05
TXN-2026-01846,ACC-7825,5001.74,USD,2026-05-01T12:54:28
TXN-2026-01847,ACC-8949,3239.75,EUR,2026-04-14T22:36:27
TXN-2026-01848,ACC-7384,2431.52,USD,2026-03-25T12:01:31
TXN-2026-01849,ACC-2251,5898.62,ARS,2026-01-30T13:32:21
TXN-2026-01850,ACC-6993,1370.93,EUR,2026-04-12T11:30:46
TXN-2026-01851,ACC-4579,2135.53,ARS,2026-03-25T19:07:43
TXN-2026-01852,ACC-2607,1241.71,EUR,2026-04-03T01:17:47
TXN-2026-01853,ACC-9571,4836.93,ARS,2026-05-11T05:37:46
TXN-2026-01854,ACC-4001,5529.43,EUR,2026-02-04T06:35:58
TXN-2026-01855,ACC-8119,227.30,USD,2026-06-01T18:53:38
TXN-2026-01856,ACC-2675,3935.75,USD,2026-04-15T10:18:02
TXN-2026-01857,ACC-6028,4108.82,USD,2026-01-09T10:29:55
TXN-2026-01858,ACC-2046,7560.72,USD,2026-04-24T03:54:34
TXN-2026-01859,ACC-3267,1816.84,ARS,2026-02-22T05:06:38
TXN-2026-01860,ACC-1296,2758.72,EUR,2026-02-09T01:47:20
TXN-2026-01861,ACC-9296,2182.91,EUR,2026-02-13T17:02:47
TXN-2026-01862,ACC-4192,76.91,USD,2026-02-23T02:26:22
TXN-2026-01863,ACC-6319,4386.31,ARS,2026-06-21T21:57:08
TXN-2026-01864,ACC-1533,4704.26,USD,2026-01-10T19:38:34
TXN-2026-01865,ACC-3199,2809.13,USD,2026-06-17T07:02:19
TXN-2026-01866,ACC-9135,2936.78,EUR,2026-03-24T13:54:27
TXN-2026-01867,ACC-2948,6640.51,ARS,2026-03-18T04:59:27
TXN-2026-01868,ACC-6887,1719.60,ARS,2026-04-25T12:24:26
TXN-2026-01869,ACC-7357,6037.52,EUR,2026-03-20T22:24:19
TXN-2026-01870,ACC-9913,6532.39,EUR,2026-01-30T08:36:45
TXN-2026-01871,ACC-2131,3912.13,ARS,2026-05-24T01:12:27
TXN-2026-01872,ACC-6760,822.09,EUR,2026-01-27T04:01:44
TXN-2026-01873,ACC-1223,4921.18,ARS,2026-04-20T07:02:53
TXN-2026-01874,ACC-1624,1070.30,ARS,2026-02-03T01:25:55
TXN-2026-01875,ACC-5526,7850.28,ARS,2026-04-15T09:50:51
TXN-2026-01876,ACC-1966,2090.52,ARS,2026-04-30T11:09:37
TXN-2026-01877,ACC-3058,9955.43,USD,2026-04-20T08:18:24
TXN-2026-01878,ACC-3720,7888.32,USD,2026-01-17T06:33:10
TXN-2026-01879,ACC-2062,4011.56,ARS,2026-04-23T01:59:10
TXN-2026-01880,ACC-7766,8236.36,EUR,2026-05-14T23:28:53
TXN-2026-01881,ACC-1760,9215.11,ARS,2026-06-13T23:56:31
TXN-2026-01882,ACC-3820,7559.10,EUR,2026-06-09T01:08:16
TXN-2026-01883,ACC-6874,2463.34,USD,2026-01-26T01:58:15
TXN-2026-01884,ACC-7752,667.62,EUR,2026-02-27T01:58:56
TXN-2026-01885,ACC-5840,5580.66,USD,2026-01-29T03:58:21
TXN-2026-01886,ACC-1497,8990.58,EUR,2026-01-02T02:27:32
TXN-2026-01887,ACC-2128,6863.78,USD,2026-02-02T10:23:58
TXN-2026-01888,ACC-2436,422.90,USD,2026-04-19T18:50:14
TXN-2026-01889,ACC-1472,5897.78,ARS,2026-04-09T20:12:04
TXN-2026-01890,ACC-8292,773.54,EUR,2026-02-19T23:32:45
TXN-2026-01891,ACC-3058,4716.20,EUR,2026-06-01T15:27:59
TXN-2026-01892,ACC-7682,9012.89,EUR,2026-01-06T01:48:26
TXN-2026-01893,ACC-2537,17.26,ARS,2026-06-11T13:10:21
TXN-2026-01894,ACC-3694,7669.32,USD,2026-04-14T03:20:56
TXN-2026-01895,ACC-3231,3285.73,EUR,2026-02-13T23:58:30
TXN-2026-01896,ACC-5343,6940.76,USD,2026-03-31T00:36:00
TXN-2026-01897,ACC-6855,5620.08,USD,2026-01-18T03:04:05
TXN-2026-01898,ACC-5767,4502.20,USD,2026-02-18T09:48:04
TXN-2026-01899,ACC-8235,155.50,ARS,2026-02-08T09:29:00
TXN-2026-01900,ACC-9020,6072.16,EUR,2026-03-13T10:17:42
TXN-2026-01901,ACC-2572,9902.81,EUR,2026-01-07T12:38:42
TXN-2026-01902,ACC-4727,4704.37,ARS,2026-03-19T09:30:10
TXN-2026-01903,ACC-4468,6261.28,EUR,2026-04-29T21:56:58
TXN-2026-01904,ACC-5761,2714.71,USD,2026-05-28T13:24:10
TXN-2026-01905,ACC-9767,3252.34,USD,2026-02-27T00:51:05
TXN-2026-01906,ACC-4145,573.26,ARS,2026-02-02T07:24:15
TXN-2026-01907,ACC-3284,873.27,EUR,2026-02-24T11:54:39
TXN-2026-01908,ACC-6135,8416.11,EUR,2026-01-10T04:47:57
TXN-2026-01909,ACC-2134,8073.00,ARS,2026-03-11T04:46:13
TXN-2026-01910,ACC-8178,5545.29,ARS,2026-06-01T15:45:41
TXN-2026-01911,ACC-2229,8453.75,ARS,2026-04-03T15:08:08
TXN-2026-01912,ACC-4924,6028.59,ARS,2026-02-27T02:33:02
TXN-2026-01913,ACC-3110,6774.92,ARS,2026-05-22T08:47:26
TXN-2026-01914,ACC-5895,619.21,USD,2026-04-29T22:29:44
TXN-2026-01915,ACC-1348,4958.84,USD,2026-03-20T00:12:52
TXN-2026-01916,ACC-8661,8240.82,ARS,2026-06-11T07:48:22
TXN-2026-01917,ACC-4751,4663.52,USD,2026-02-11T17:56:36
TXN-2026-01918,ACC-3999,4404.56,USD,2026-04-01T13:35:50
TXN-2026-01919,ACC-8305,2560.19,USD,2026-04-06T15:21:47
TXN-2026-01920,ACC-4605,6814.29,EUR,2026-04-30T13:10:31
TXN-2026-01921,ACC-4009,9154.00,USD,2026-04-04T22:59:28
TXN-2026-01922,ACC-7552,6148.15,ARS,2026-03-20T17:37:39
TXN-2026-01923,ACC-6962,3834.80,EUR,2026-02-12T14:34:31
TXN-2026-01924,ACC-2588,1171.51,USD,2026-06-25T17:17:09
TXN-2026-01925,ACC-9295,1876.05,ARS,2026-01-28T00:48:55
TXN-2026-01926,ACC-7630,8093.01,ARS,2026-04-05T20:34:46
TXN-2026-01927,ACC-9620,2932.17,USD,2026-02-08T18:15:11
TXN-2026-01928,ACC-9665,1693.62,ARS,2026-02-01T08:47:41
TXN-2026-01929,ACC-2323,5020.41,EUR,2026-04-03T08:09:03
TXN-2026-01930,ACC-7600,9231.79,EUR,2026-05-19T07:31:32
TXN-2026-01931,ACC-7764,9055.83,USD,2026-05-17T22:50:29
TXN-2026-01932,ACC-7643,9291.75,ARS,2026-04-28T16:25:14
TXN-2026-01933,ACC-2634,5984.14,EUR,2026-04-18T15:10:13
TXN-2026-01934,ACC-5572,6971.99,ARS,2026-04-17T16:56:34
TXN-2026-01935,ACC-3018,4153.77,EUR,2026-06-23T02:13:49
TXN-2026-01936,ACC-4259,6053.77,ARS,2026-05-21T16:07:11
TXN-2026-01937,ACC-8753,2348.24,ARS,2026-01-25T22:58:40
TXN-2026-01938,ACC-8799,6519.96,USD,2026-06-01T03:45:58
TXN-2026-01939,ACC-8782,7245.50,ARS,2026-02-01T22:53:17
TXN-2026-01940,ACC-8761,2879.56,USD,2026-02-04T17:15:18
TXN-2026-01941,ACC-2167,438.26,USD,2026-05-20T14:38:19
TXN-2026-01942,ACC-7214,4911.99,USD,2026-03-20T06:33:37
TXN-2026-01943,ACC-1270,5980.32,ARS,2026-03-22T16:36:13
TXN-2026-01944,ACC-8189,9513.78,USD,2026-04-30T06:03:22
TXN-2026-01945,ACC-2060,8714.09,ARS,2026-05-06T13:27:16
TXN-2026-01946,ACC-2622,3637.19,EUR,2026-05-13T04:56:21
TXN-2026-01947,ACC-9300,7563.58,EUR,2026-04-08T05:30:09
TXN-2026-01948,ACC-2228,1373.58,USD,2026-06-22T20:40:48
TXN-2026-01949,ACC-7695,9243.14,USD,2026-02-27T13:44:42
TXN-2026-01950,ACC-2645,8806.99,EUR,2026-05-12T17:20:54
TXN-2026-01951,ACC-6403,4073.52,ARS,2026-01-27T00:51:06
TXN-2026-01952,ACC-1787,2541.99,USD,2026-04-28T17:04:06
TXN-2026-01953,ACC-7638,6476.75,USD,2026-02-14T07:14:51
TXN-2026-01954,ACC-1834,5656.14,ARS,2026-05-10T13:43:20
TXN-2026-01955,ACC-6993,7351.10,USD,2026-03-01T09:17:08
TXN-2026-01956,ACC-6756,4312.31,USD,2026-03-24T05:45:02
TXN-2026-01958,ACC-4535,8025.29,USD,2026-03-06T06:23:45
TXN-2026-01959,ACC-8824,8482.48,EUR,2026-05-06T02:07:19
TXN-2026-01960,ACC-2450,3783.39,USD,2026-04-30T14:11:30
TXN-2026-01961,ACC-7087,6289.42,USD,2026-03-10T21:03:25
TXN-2026-01962,ACC-9553,6984.02,ARS,2026-06-26T01:53:25
TXN-2026-01963,ACC-4627,2616.92,EUR,2026-01-23T07:49:21
TXN-2026-01964,ACC-4819,1062.15,EUR,2026-04-14T23:12:51
TXN-2026-01965,ACC-7084,1318.71,USD,2026-04-14T19:48:25
TXN-2026-01966,ACC-9481,9813.86,USD,2026-01-27T19:03:00
TXN-2026-01967,ACC-3323,2663.71,USD,2026-05-22T03:09:11
TXN-2026-01968,ACC-9805,9462.64,ARS,2026-06-09T11:21:56
TXN-2026-01969,ACC-1201,2567.00,USD,2026-04-21T07:17:40
TXN-2026-01970,ACC-1811,3441.04,USD,2026-05-22T22:56:38
TXN-2026-01971,ACC-6319,828.27,EUR,2026-01-12T18:41:32
TXN-2026-01972,ACC-8116,8738.80,USD,2026-05-27T13:14:19
TXN-2026-01973,ACC-8878,1366.31,EUR,2026-03-27T00:24:46
TXN-2026-01974,ACC-3222,9597.19,EUR,2026-03-16T10:05:14
TXN-2026-01975,ACC-5245,4951.76,USD,2026-03-02T03:00:21
TXN-2026-01976,ACC-4659,3098.08,EUR,2026-06-14T15:57:36
TXN-2026-01977,ACC-7078,7950.22,EUR,2026-05-16T10:16:54
TXN-2026-01978,ACC-5062,8294.46,ARS,2026-04-11T06:38:07
TXN-2026-01979,ACC-3951,7617.35,ARS,2026-03-14T20:38:23
TXN-2026-01980,ACC-3846,4342.08,ARS,2026-01-04T21:28:01
TXN-2026-01981,ACC-6605,6702.60,EUR,2026-02-24T05:17:09
TXN-2026-01982,ACC-4399,6514.43,EUR,2026-02-21T06:55:51
TXN-2026-01983,ACC-1773,6036.43,USD,2026-06-19T05:03:47
TXN-2026-01984,ACC-6502,2899.98,EUR,2026-02-20T10:50:24
TXN-2026-01985,ACC-5417,2194.56,ARS,2026-06-24T16:40:36
TXN-2026-01986,ACC-5820,4966.55,USD,2026-04-21T10:22:21
TXN-2026-01987,ACC-9594,5.51,ARS,2026-03-19T16:26:34
TXN-2026-01988,ACC-2724,6226.79,EUR,2026-01-14T23:00:51
TXN-2026-01989,ACC-2081,8747.05,EUR,2026-05-29T09:55:11
TXN-2026-01990,ACC-4765,9549.42,ARS,2026-01-09T09:41:52
TXN-2026-01991,ACC-4671,443.48,ARS,2026-05-23T13:32:50
TXN-2026-01992,ACC-9364,6331.96,EUR,2026-03-28T18:04:41
TXN-2026-01993,ACC-7453,9407.75,USD,2026-03-28T16:21:36
TXN-2026-01994,ACC-3447,2673.83,ARS,2026-01-12T04:10:45
TXN-2026-01995,ACC-1551,9184.01,EUR,2026-04-04T05:44:16
TXN-2026-01996,ACC-3887,7307.58,USD,2026-04-05T20:15:20
TXN-2026-01997,ACC-3395,789.25,EUR,2026-02-07T19:02:10
TXN-2026-01998,ACC-5636,1448.60,ARS,2026-05-30T16:56:00
TXN-2026-01999,ACC-4794,2252.69,ARS,2026-01-15T00:33:23
TXN-2026-02000,ACC-1713,2641.25,USD,2026-03-20T04:27:12
TXN-2026-02001,ACC-5887,8519.66,EUR,2026-02-02T05:44:07
TXN-2026-02002,ACC-4195,9939.90,USD,2026-05-17T07:03:14
TXN-2026-02003,ACC-3005,5875.15,EUR,2026-05-26T05:44:28
TXN-2026-02004,ACC-2361,6356.02,ARS,2026-05-11T01:33:16
TXN-2026-02005,ACC-4879,9484.17,USD,2026-03-13T23:59:19
TXN-2026-02006,ACC-5130,5852.58,USD,2026-01-13T07:02:01
TXN-2026-02007,ACC-3613,8545.88,USD,2026-03-23T00:42:30
TXN-2026-02008,ACC-7923,1403.25,EUR,2026-01-05T07:10:04
TXN-2026-02009,ACC-3674,6180.09,EUR,2026-04-26T13:08:40
TXN-2026-02010,ACC-8214,3988.11,USD,2026-06-02T19:26:50
TXN-2026-02011,ACC-1152,9957.94,EUR,2026-03-28T03:32:38
TXN-2026-02012,ACC-7439,2046.77,ARS,2026-04-02T00:53:37
